"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
2,7624,"v_add_lshl_u32 v7, v23, v12, 2",2,8,0,0,""
2,7632,"v_add_lshl_u32 v6, v12, v22, 2",2,8,0,0,""
2,7640,"v_add_lshl_u32 v5, v23, v20, 2",2,8,0,0,""
2,7648,"s_waitcnt lgkmcnt(0)",2,8,8,0,""
2,7652,"v_mfma_f32_16x16x16_f16 v[8:11], v[24:25], v[16:17], v[8:11]",2,8,0,0,""
2,7660,"v_add_lshl_u32 v4, v20, v22, 2",2,8,0,0,""
2,7668,"v_mfma_f32_16x16x16_f16 v[12:15], v[26:27], v[30:31], v[0:3]",2,24,16,0,""
2,7676,"v_mfma_f32_16x16x16_f16 v[8:11], v[26:27], v[18:19], v[8:11]",2,32,24,0,""
2,7684,"s_nop 1",2,16,16,0,""
2,7688,"v_add_lshl_u32 v3, v23, v21, 2",2,8,0,0,""
2,7696,"v_add_lshl_u32 v2, v21, v22, 2",2,8,0,0,""
2,7704,"v_add_lshl_u32 v1, v23, v32, 2",2,8,0,0,""
2,7712,"v_add_lshl_u32 v0, v22, v32, 2",2,8,0,0,""
2,7720,"s_and_saveexec_b64 s[4:5], vcc",2,8,0,0,""
2,7724,"s_cbranch_execnz 26",2,8,0,8,""
2,7728,"s_or_b64 exec, exec, s[4:5]",0,0,0,0,""
2,7732,"s_and_saveexec_b64 s[4:5], vcc",0,0,0,0,""
2,7736,"s_cbranch_execnz 28",0,0,0,0,""
2,7740,"s_or_b64 exec, exec, s[4:5]",0,0,0,0,""
2,7744,"s_and_saveexec_b64 s[4:5], vcc",0,0,0,0,""
2,7748,"s_cbranch_execnz 30",0,0,0,0,""
2,7752,"s_or_b64 exec, exec, s[4:5]",0,0,0,0,""
2,7756,"s_and_saveexec_b64 s[4:5], vcc",0,0,0,0,""
2,7760,"s_cbranch_execnz 32",0,0,0,0,""
2,7764,"s_or_b64 exec, exec, s[4:5]",0,0,0,0,""
2,7768,"s_and_saveexec_b64 s[4:5], vcc",0,0,0,0,""
2,7772,"s_cbranch_execnz 34",0,0,0,0,""
2,7776,"s_or_b64 exec, exec, s[4:5]",0,0,0,0,""
2,7780,"s_and_saveexec_b64 s[4:5], vcc",0,0,0,0,""
2,7784,"s_cbranch_execnz 36",0,0,0,0,""
2,7788,"s_or_b64 exec, exec, s[4:5]",0,0,0,0,""
2,7792,"s_and_saveexec_b64 s[4:5], vcc",0,0,0,0,""
2,7796,"s_cbranch_execnz 38",0,0,0,0,""
2,7800,"s_or_b64 exec, exec, s[4:5]",0,0,0,0,""
2,7804,"s_and_saveexec_b64 s[4:5], vcc",0,0,0,0,""
2,7808,"s_cbranch_execz 2",0,0,0,0,""
2,7812,"buffer_store_dword v11, v7, s[0:3], 0 offen",2,8,0,32,""
2,7820,"s_or_b64 exec, exec, s[4:5]",2,8,0,0,""
2,7824,"s_barrier",2,20,20,0,""
2,7828,"s_endpgm",2,488,0,0,""
2,7832,"buffer_store_dword v12, v0, s[0:3], 0 offen",2,28,20,32,""
2,7840,"s_or_b64 exec, exec, s[4:5]",2,8,0,4,""
2,7844,"s_and_saveexec_b64 s[4:5], vcc",2,8,0,0,""
2,7848,"s_cbranch_execz 65508",2,8,0,8,""
2,7852,"buffer_store_dword v8, v1, s[0:3], 0 offen",2,12,4,0,""
2,7860,"s_or_b64 exec, exec, s[4:5]",2,8,0,0,""
2,7864,"s_and_saveexec_b64 s[4:5], vcc",2,8,0,0,""
2,7868,"s_cbranch_execz 65506",2,8,0,8,""
2,7872,"buffer_store_dword v13, v2, s[0:3], 0 offen",2,8,0,32,""
2,7880,"s_or_b64 exec, exec, s[4:5]",2,8,0,0,""
2,7884,"s_and_saveexec_b64 s[4:5], vcc",2,8,0,0,""
2,7888,"s_cbranch_execz 65504",2,8,0,8,""
2,7892,"buffer_store_dword v9, v3, s[0:3], 0 offen",2,8,0,0,""
2,7900,"s_or_b64 exec, exec, s[4:5]",2,8,0,0,""
2,7904,"s_and_saveexec_b64 s[4:5], vcc",2,8,0,16,""
2,7908,"s_cbranch_execz 65502",2,8,0,8,""
2,7912,"buffer_store_dword v14, v4, s[0:3], 0 offen",2,8,0,0,""
2,7920,"s_or_b64 exec, exec, s[4:5]",2,8,0,0,""
2,7924,"s_and_saveexec_b64 s[4:5], vcc",2,8,0,0,""
2,7928,"s_cbranch_execz 65500",2,8,0,8,""
2,7932,"buffer_store_dword v10, v5, s[0:3], 0 offen",2,8,0,32,""
2,7940,"s_or_b64 exec, exec, s[4:5]",2,8,0,0,""
2,7944,"s_and_saveexec_b64 s[4:5], vcc",2,8,0,0,""
2,7948,"s_cbranch_execz 65498",2,8,0,8,""
2,7952,"buffer_store_dword v15, v6, s[0:3], 0 offen",2,8,0,0,""
2,7960,"s_or_b64 exec, exec, s[4:5]",2,8,0,0,""
2,7964,"s_and_saveexec_b64 s[4:5], vcc",2,8,0,0,""
2,7968,"s_cbranch_execnz 65496",2,8,0,8,""
2,7972,"s_branch 65497",0,0,0,0,""
